GameStamp;GameStamp.offset;GameStamp.score
Test.GameStamp;8139;Test.Score
Test.GameStamp;8142;Test.Score
Test.GameStamp;8145;Test.Score
Test.GameStamp;8148;Test.Score
Test.GameStamp;8151;Test.Score
Test.GameStamp;8154;Test.Score
Test.GameStamp;8157;Test.Score
Test.GameStamp;8160;Test.Score
Test.GameStamp;8163;Test.Score
Test.GameStamp;8166;Test.Score
Test.GameStamp;8169;Test.Score
Test.GameStamp;8172;Test.Score
Test.GameStamp;8175;Test.Score
Test.GameStamp;8178;Test.Score
Test.GameStamp;8181;Test.Score
Test.GameStamp;8184;Test.Score
Test.GameStamp;8187;Test.Score
Test.GameStamp;8190;Test.Score
Test.GameStamp;8193;Test.Score
Test.GameStamp;8196;Test.Score
Test.GameStamp;8199;Test.Score
Test.GameStamp;8202;Test.Score
Test.GameStamp;8205;Test.Score
Test.GameStamp;8208;Test.Score
Test.GameStamp;8211;Test.Score
Test.GameStamp;8214;Test.Score
Test.GameStamp;8217;Test.Score
Test.GameStamp;8220;Test.Score
Test.GameStamp;8223;Test.Score
Test.GameStamp;8226;Test.Score
Test.GameStamp;8229;Test.Score
Test.GameStamp;8232;Test.Score
Test.GameStamp;8235;Test.Score
Test.GameStamp;8238;Test.Score
Test.GameStamp;8241;Test.Score
Test.GameStamp;8244;Test.Score
Test.GameStamp;8247;Test.Score
Test.GameStamp;8250;Test.Score
Test.GameStamp;8253;Test.Score
Test.GameStamp;8256;Test.Score
Test.GameStamp;8259;Test.Score
Test.GameStamp;8262;Test.Score
Test.GameStamp;8265;Test.Score
Test.GameStamp;8268;Test.Score
Test.GameStamp;8271;Test.Score
Test.GameStamp;8274;Test.Score
Test.GameStamp;8277;Test.Score
Test.GameStamp;8280;Test.Score
Test.GameStamp;8283;Test.Score
Test.GameStamp;8286;Test.Score
Test.GameStamp;8289;Test.Score
Test.GameStamp;8292;Test.Score
Test.GameStamp;8295;Test.Score
Test.GameStamp;8298;Test.Score
Test.GameStamp;8301;Test.Score
Test.GameStamp;8304;Test.Score
Test.GameStamp;8307;Test.Score
Test.GameStamp;8310;Test.Score
Test.GameStamp;8313;Test.Score
Test.GameStamp;8316;Test.Score
Test.GameStamp;8319;Test.Score
Test.GameStamp;8322;Test.Score
Test.GameStamp;8325;Test.Score
Test.GameStamp;8328;Test.Score
Test.GameStamp;8331;Test.Score
Test.GameStamp;8334;Test.Score
Test.GameStamp;8337;Test.Score
Test.GameStamp;8340;Test.Score
Test.GameStamp;8343;Test.Score
Test.GameStamp;8346;Test.Score
Test.GameStamp;8349;Test.Score
Test.GameStamp;8352;Test.Score
Test.GameStamp;8355;Test.Score
Test.GameStamp;8358;Test.Score
Test.GameStamp;8361;Test.Score
Test.GameStamp;8364;Test.Score
Test.GameStamp;8367;Test.Score
Test.GameStamp;8370;Test.Score
Test.GameStamp;8373;Test.Score
Test.GameStamp;8376;Test.Score
Test.GameStamp;8379;Test.Score
Test.GameStamp;8382;Test.Score
Test.GameStamp;8385;Test.Score
Test.GameStamp;8388;Test.Score
Test.GameStamp;8391;Test.Score
Test.GameStamp;8394;Test.Score
Test.GameStamp;8397;Test.Score
Test.GameStamp;8400;Test.Score
Test.GameStamp;8403;Test.Score
Test.GameStamp;8406;Test.Score
Test.GameStamp;8409;Test.Score
Test.GameStamp;8412;Test.Score
Test.GameStamp;8415;Test.Score
Test.GameStamp;8418;Test.Score
Test.GameStamp;8421;Test.Score
Test.GameStamp;8424;Test.Score
Test.GameStamp;8427;Test.Score
Test.GameStamp;8430;Test.Score
Test.GameStamp;8433;Test.Score
Test.GameStamp;8436;Test.Score
Test.GameStamp;8439;Test.Score
Test.GameStamp;8442;Test.Score
Test.GameStamp;8445;Test.Score
Test.GameStamp;8448;Test.Score
Test.GameStamp;8451;Test.Score
Test.GameStamp;8454;Test.Score
Test.GameStamp;8457;Test.Score
Test.GameStamp;8460;Test.Score
Test.GameStamp;8463;Test.Score
Test.GameStamp;8466;Test.Score
Test.GameStamp;8469;Test.Score
Test.GameStamp;8472;Test.Score
Test.GameStamp;8475;Test.Score
Test.GameStamp;8478;Test.Score
Test.GameStamp;8481;Test.Score
Test.GameStamp;8484;Test.Score
Test.GameStamp;8487;Test.Score
Test.GameStamp;8490;Test.Score
Test.GameStamp;8493;Test.Score
Test.GameStamp;8496;Test.Score
Test.GameStamp;8499;Test.Score
Test.GameStamp;8502;Test.Score
Test.GameStamp;8505;Test.Score
Test.GameStamp;8508;Test.Score
Test.GameStamp;8511;Test.Score
Test.GameStamp;8514;Test.Score
Test.GameStamp;8517;Test.Score
Test.GameStamp;8520;Test.Score
Test.GameStamp;8523;Test.Score
Test.GameStamp;8526;Test.Score
Test.GameStamp;8529;Test.Score
Test.GameStamp;8532;Test.Score
Test.GameStamp;8535;Test.Score
Test.GameStamp;8538;Test.Score
Test.GameStamp;8541;Test.Score
Test.GameStamp;8544;Test.Score
Test.GameStamp;8547;Test.Score
Test.GameStamp;8550;Test.Score
Test.GameStamp;8553;Test.Score
Test.GameStamp;8556;Test.Score
Test.GameStamp;8559;Test.Score
Test.GameStamp;8562;Test.Score
Test.GameStamp;8565;Test.Score
Test.GameStamp;8568;Test.Score
Test.GameStamp;8571;Test.Score
Test.GameStamp;8574;Test.Score
Test.GameStamp;8577;Test.Score
Test.GameStamp;8580;Test.Score
Test.GameStamp;8583;Test.Score
Test.GameStamp;8586;Test.Score
Test.GameStamp;8589;Test.Score
Test.GameStamp;8592;Test.Score
Test.GameStamp;8595;Test.Score
Test.GameStamp;8598;Test.Score
Test.GameStamp;8601;Test.Score
Test.GameStamp;8604;Test.Score
Test.GameStamp;8607;Test.Score
Test.GameStamp;8610;Test.Score
Test.GameStamp;8613;Test.Score
Test.GameStamp;8616;Test.Score
Test.GameStamp;8619;Test.Score
Test.GameStamp;8622;Test.Score
Test.GameStamp;8625;Test.Score
Test.GameStamp;8628;Test.Score
Test.GameStamp;8631;Test.Score
Test.GameStamp;8634;Test.Score
Test.GameStamp;8637;Test.Score
Test.GameStamp;8640;Test.Score
Test.GameStamp;8643;Test.Score
Test.GameStamp;8646;Test.Score
Test.GameStamp;8649;Test.Score
Test.GameStamp;8652;Test.Score
Test.GameStamp;8655;Test.Score
Test.GameStamp;8658;Test.Score
Test.GameStamp;8661;Test.Score
Test.GameStamp;8664;Test.Score
Test.GameStamp;8667;Test.Score
Test.GameStamp;8670;Test.Score
Test.GameStamp;8673;Test.Score
Test.GameStamp;8676;Test.Score
Test.GameStamp;8679;Test.Score
Test.GameStamp;8682;Test.Score
Test.GameStamp;8685;Test.Score
Test.GameStamp;8688;Test.Score
Test.GameStamp;8691;Test.Score
Test.GameStamp;8694;Test.Score
Test.GameStamp;8697;Test.Score
Test.GameStamp;8700;Test.Score
Test.GameStamp;8703;Test.Score
Test.GameStamp;8706;Test.Score
Test.GameStamp;8709;Test.Score
Test.GameStamp;8712;Test.Score
Test.GameStamp;8715;Test.Score
Test.GameStamp;8718;Test.Score
Test.GameStamp;8721;Test.Score
Test.GameStamp;8724;Test.Score
Test.GameStamp;8727;Test.Score
Test.GameStamp;8730;Test.Score
Test.GameStamp;8733;Test.Score
Test.GameStamp;8736;Test.Score
Test.GameStamp;8739;Test.Score
Test.GameStamp;8742;Test.Score
Test.GameStamp;8745;Test.Score
Test.GameStamp;8748;Test.Score
Test.GameStamp;8751;Test.Score
Test.GameStamp;8754;Test.Score
Test.GameStamp;8757;Test.Score
Test.GameStamp;8760;Test.Score
Test.GameStamp;8763;Test.Score
Test.GameStamp;8766;Test.Score
Test.GameStamp;8769;Test.Score
Test.GameStamp;8772;Test.Score
Test.GameStamp;8775;Test.Score
Test.GameStamp;8778;Test.Score
Test.GameStamp;8781;Test.Score
Test.GameStamp;8784;Test.Score
Test.GameStamp;8787;Test.Score
Test.GameStamp;8790;Test.Score
Test.GameStamp;8793;Test.Score
Test.GameStamp;8796;Test.Score
Test.GameStamp;8799;Test.Score
Test.GameStamp;8802;Test.Score
Test.GameStamp;8805;Test.Score
Test.GameStamp;8808;Test.Score
Test.GameStamp;8811;Test.Score
Test.GameStamp;8814;Test.Score
Test.GameStamp;8817;Test.Score
Test.GameStamp;8820;Test.Score
Test.GameStamp;8823;Test.Score
Test.GameStamp;8826;Test.Score
Test.GameStamp;8829;Test.Score
Test.GameStamp;8832;Test.Score
Test.GameStamp;8835;Test.Score
Test.GameStamp;8838;Test.Score
Test.GameStamp;8841;Test.Score
Test.GameStamp;8844;Test.Score
Test.GameStamp;8847;Test.Score
Test.GameStamp;8850;Test.Score
Test.GameStamp;8853;Test.Score
Test.GameStamp;8856;Test.Score
Test.GameStamp;8859;Test.Score
Test.GameStamp;8862;Test.Score
Test.GameStamp;8865;Test.Score
Test.GameStamp;8868;Test.Score
Test.GameStamp;8871;Test.Score
Test.GameStamp;8874;Test.Score
Test.GameStamp;8877;Test.Score
Test.GameStamp;8880;Test.Score
Test.GameStamp;8883;Test.Score
Test.GameStamp;8886;Test.Score
Test.GameStamp;8889;Test.Score
Test.GameStamp;8892;Test.Score
Test.GameStamp;8895;Test.Score
Test.GameStamp;8898;Test.Score
Test.GameStamp;8901;Test.Score
Test.GameStamp;8904;Test.Score
Test.GameStamp;8907;Test.Score
Test.GameStamp;8910;Test.Score
Test.GameStamp;8913;Test.Score
Test.GameStamp;8916;Test.Score
Test.GameStamp;8919;Test.Score
Test.GameStamp;8922;Test.Score
Test.GameStamp;8925;Test.Score
Test.GameStamp;8928;Test.Score
Test.GameStamp;8931;Test.Score
Test.GameStamp;8934;Test.Score
Test.GameStamp;8937;Test.Score
Test.GameStamp;8940;Test.Score
Test.GameStamp;8943;Test.Score
Test.GameStamp;8946;Test.Score
Test.GameStamp;8949;Test.Score
Test.GameStamp;8952;Test.Score
Test.GameStamp;8955;Test.Score
Test.GameStamp;8958;Test.Score
Test.GameStamp;8961;Test.Score
Test.GameStamp;8964;Test.Score
Test.GameStamp;8967;Test.Score
Test.GameStamp;8970;Test.Score
Test.GameStamp;8973;Test.Score
Test.GameStamp;8976;Test.Score
Test.GameStamp;8979;Test.Score
Test.GameStamp;8982;Test.Score
Test.GameStamp;8985;Test.Score
Test.GameStamp;8988;Test.Score
Test.GameStamp;8991;Test.Score
Test.GameStamp;8994;Test.Score
Test.GameStamp;8997;Test.Score
Test.GameStamp;9000;Test.Score
Test.GameStamp;9003;Test.Score
Test.GameStamp;9006;Test.Score
Test.GameStamp;9009;Test.Score
Test.GameStamp;9012;Test.Score
Test.GameStamp;9015;Test.Score
Test.GameStamp;9018;Test.Score
Test.GameStamp;9021;Test.Score
Test.GameStamp;9024;Test.Score
Test.GameStamp;9027;Test.Score
Test.GameStamp;9030;Test.Score
Test.GameStamp;9033;Test.Score
Test.GameStamp;9036;Test.Score
Test.GameStamp;9039;Test.Score
Test.GameStamp;9042;Test.Score
Test.GameStamp;9045;Test.Score
Test.GameStamp;9048;Test.Score
Test.GameStamp;9051;Test.Score
Test.GameStamp;9054;Test.Score
Test.GameStamp;9057;Test.Score
Test.GameStamp;9060;Test.Score
Test.GameStamp;9063;Test.Score
Test.GameStamp;9066;Test.Score
Test.GameStamp;9069;Test.Score
Test.GameStamp;9072;Test.Score
Test.GameStamp;9075;Test.Score
Test.GameStamp;9078;Test.Score
Test.GameStamp;9081;Test.Score
Test.GameStamp;9084;Test.Score
Test.GameStamp;9087;Test.Score
Test.GameStamp;9090;Test.Score
Test.GameStamp;9093;Test.Score
Test.GameStamp;9096;Test.Score
Test.GameStamp;9099;Test.Score
Test.GameStamp;9102;Test.Score
Test.GameStamp;9105;Test.Score
Test.GameStamp;9108;Test.Score
Test.GameStamp;9111;Test.Score
Test.GameStamp;9114;Test.Score
Test.GameStamp;9117;Test.Score
Test.GameStamp;9120;Test.Score
Test.GameStamp;9123;Test.Score
Test.GameStamp;9126;Test.Score
Test.GameStamp;9129;Test.Score
Test.GameStamp;9132;Test.Score
Test.GameStamp;9135;Test.Score
Test.GameStamp;9138;Test.Score
Test.GameStamp;9141;Test.Score
Test.GameStamp;9144;Test.Score
Test.GameStamp;9147;Test.Score
Test.GameStamp;9150;Test.Score
Test.GameStamp;9153;Test.Score
Test.GameStamp;9156;Test.Score
Test.GameStamp;9159;Test.Score
Test.GameStamp;9162;Test.Score
Test.GameStamp;9165;Test.Score
Test.GameStamp;9168;Test.Score
Test.GameStamp;9171;Test.Score
Test.GameStamp;9174;Test.Score
Test.GameStamp;9177;Test.Score
Test.GameStamp;9180;Test.Score
Test.GameStamp;9183;Test.Score
Test.GameStamp;9186;Test.Score
Test.GameStamp;9189;Test.Score
Test.GameStamp;9192;Test.Score
Test.GameStamp;9195;Test.Score
Test.GameStamp;9198;Test.Score
Test.GameStamp;9201;Test.Score
Test.GameStamp;9204;Test.Score
Test.GameStamp;9207;Test.Score
Test.GameStamp;9210;Test.Score
Test.GameStamp;9213;Test.Score
Test.GameStamp;9216;Test.Score
Test.GameStamp;9219;Test.Score
Test.GameStamp;9222;Test.Score
Test.GameStamp;9225;Test.Score
Test.GameStamp;9228;Test.Score
Test.GameStamp;9231;Test.Score
Test.GameStamp;9234;Test.Score
Test.GameStamp;9237;Test.Score
Test.GameStamp;9240;Test.Score
Test.GameStamp;9243;Test.Score
Test.GameStamp;9246;Test.Score
Test.GameStamp;9249;Test.Score
Test.GameStamp;9252;Test.Score
Test.GameStamp;9255;Test.Score
Test.GameStamp;9258;Test.Score
Test.GameStamp;9261;Test.Score
Test.GameStamp;9264;Test.Score
Test.GameStamp;9267;Test.Score
Test.GameStamp;9270;Test.Score
Test.GameStamp;9273;Test.Score
Test.GameStamp;9276;Test.Score
Test.GameStamp;9279;Test.Score
Test.GameStamp;9282;Test.Score
Test.GameStamp;9285;Test.Score
Test.GameStamp;9288;Test.Score
Test.GameStamp;9291;Test.Score
Test.GameStamp;9294;Test.Score
Test.GameStamp;9297;Test.Score
Test.GameStamp;9300;Test.Score
Test.GameStamp;9303;Test.Score
Test.GameStamp;9306;Test.Score
Test.GameStamp;9309;Test.Score
Test.GameStamp;9312;Test.Score
Test.GameStamp;9315;Test.Score
Test.GameStamp;9318;Test.Score
Test.GameStamp;9321;Test.Score
Test.GameStamp;9324;Test.Score
Test.GameStamp;9327;Test.Score
Test.GameStamp;9330;Test.Score
Test.GameStamp;9333;Test.Score
Test.GameStamp;9336;Test.Score
Test.GameStamp;9339;Test.Score
Test.GameStamp;9342;Test.Score
Test.GameStamp;9345;Test.Score
Test.GameStamp;9348;Test.Score
Test.GameStamp;9351;Test.Score
Test.GameStamp;9354;Test.Score
Test.GameStamp;9357;Test.Score
Test.GameStamp;9360;Test.Score
Test.GameStamp;9363;Test.Score
Test.GameStamp;9366;Test.Score
Test.GameStamp;9369;Test.Score
Test.GameStamp;9372;Test.Score
Test.GameStamp;9375;Test.Score
Test.GameStamp;9378;Test.Score
Test.GameStamp;9381;Test.Score
Test.GameStamp;9384;Test.Score
Test.GameStamp;9387;Test.Score
Test.GameStamp;9390;Test.Score
Test.GameStamp;9393;Test.Score
Test.GameStamp;9396;Test.Score
Test.GameStamp;9399;Test.Score
Test.GameStamp;9402;Test.Score
Test.GameStamp;9405;Test.Score
Test.GameStamp;9408;Test.Score
Test.GameStamp;9411;Test.Score
Test.GameStamp;9414;Test.Score
Test.GameStamp;9417;Test.Score
Test.GameStamp;9420;Test.Score
Test.GameStamp;9423;Test.Score
Test.GameStamp;9426;Test.Score
Test.GameStamp;9429;Test.Score
Test.GameStamp;9432;Test.Score
Test.GameStamp;9435;Test.Score
Test.GameStamp;9438;Test.Score
Test.GameStamp;9441;Test.Score
Test.GameStamp;9444;Test.Score
Test.GameStamp;9447;Test.Score
Test.GameStamp;9450;Test.Score
Test.GameStamp;9453;Test.Score
Test.GameStamp;9456;Test.Score
Test.GameStamp;9459;Test.Score
Test.GameStamp;9462;Test.Score
Test.GameStamp;9465;Test.Score
Test.GameStamp;9468;Test.Score
Test.GameStamp;9471;Test.Score
Test.GameStamp;9474;Test.Score
Test.GameStamp;9477;Test.Score
Test.GameStamp;9480;Test.Score
Test.GameStamp;9483;Test.Score
Test.GameStamp;9486;Test.Score
Test.GameStamp;9489;Test.Score
Test.GameStamp;9492;Test.Score
Test.GameStamp;9495;Test.Score
Test.GameStamp;9498;Test.Score
Test.GameStamp;9501;Test.Score
Test.GameStamp;9504;Test.Score
Test.GameStamp;9507;Test.Score
Test.GameStamp;9510;Test.Score
Test.GameStamp;9513;Test.Score
Test.GameStamp;9516;Test.Score
Test.GameStamp;9519;Test.Score
Test.GameStamp;9522;Test.Score
Test.GameStamp;9525;Test.Score
Test.GameStamp;9528;Test.Score
Test.GameStamp;9531;Test.Score
Test.GameStamp;9534;Test.Score
Test.GameStamp;9537;Test.Score
Test.GameStamp;9540;Test.Score
Test.GameStamp;9543;Test.Score
Test.GameStamp;9546;Test.Score
Test.GameStamp;9549;Test.Score
Test.GameStamp;9552;Test.Score
Test.GameStamp;9555;Test.Score
Test.GameStamp;9558;Test.Score
Test.GameStamp;9561;Test.Score
Test.GameStamp;9564;Test.Score
Test.GameStamp;9567;Test.Score
Test.GameStamp;9570;Test.Score
Test.GameStamp;9573;Test.Score
Test.GameStamp;9576;Test.Score
Test.GameStamp;9579;Test.Score
Test.GameStamp;9582;Test.Score
Test.GameStamp;9585;Test.Score
Test.GameStamp;9588;Test.Score
Test.GameStamp;9591;Test.Score
Test.GameStamp;9594;Test.Score
Test.GameStamp;9597;Test.Score
Test.GameStamp;9600;Test.Score
Test.GameStamp;9603;Test.Score
Test.GameStamp;9606;Test.Score
Test.GameStamp;9609;Test.Score
Test.GameStamp;9612;Test.Score
Test.GameStamp;9615;Test.Score
Test.GameStamp;9618;Test.Score
Test.GameStamp;9621;Test.Score
Test.GameStamp;9624;Test.Score
Test.GameStamp;9627;Test.Score
Test.GameStamp;9630;Test.Score
Test.GameStamp;9633;Test.Score
Test.GameStamp;9636;Test.Score
Test.GameStamp;9639;Test.Score
Test.GameStamp;9642;Test.Score
Test.GameStamp;9645;Test.Score
Test.GameStamp;9648;Test.Score
Test.GameStamp;9651;Test.Score
Test.GameStamp;9654;Test.Score
Test.GameStamp;9657;Test.Score
Test.GameStamp;9660;Test.Score
Test.GameStamp;9663;Test.Score
Test.GameStamp;9666;Test.Score
Test.GameStamp;9669;Test.Score
Test.GameStamp;9672;Test.Score
Test.GameStamp;9675;Test.Score
Test.GameStamp;9678;Test.Score
Test.GameStamp;9681;Test.Score
Test.GameStamp;9684;Test.Score
Test.GameStamp;9687;Test.Score
Test.GameStamp;9690;Test.Score
Test.GameStamp;9693;Test.Score
Test.GameStamp;9696;Test.Score
Test.GameStamp;9699;Test.Score
Test.GameStamp;9702;Test.Score
Test.GameStamp;9705;Test.Score
Test.GameStamp;9708;Test.Score
Test.GameStamp;9711;Test.Score
Test.GameStamp;9714;Test.Score
Test.GameStamp;9717;Test.Score
Test.GameStamp;9720;Test.Score
Test.GameStamp;9723;Test.Score
Test.GameStamp;9726;Test.Score
Test.GameStamp;9729;Test.Score
Test.GameStamp;9732;Test.Score
Test.GameStamp;9735;Test.Score
Test.GameStamp;9738;Test.Score
Test.GameStamp;9741;Test.Score
Test.GameStamp;9744;Test.Score
Test.GameStamp;9747;Test.Score
Test.GameStamp;9750;Test.Score
Test.GameStamp;9753;Test.Score
Test.GameStamp;9756;Test.Score
Test.GameStamp;9759;Test.Score
Test.GameStamp;9762;Test.Score
Test.GameStamp;9765;Test.Score
Test.GameStamp;9768;Test.Score
Test.GameStamp;9771;Test.Score
Test.GameStamp;9774;Test.Score
Test.GameStamp;9777;Test.Score
Test.GameStamp;9780;Test.Score
Test.GameStamp;9783;Test.Score
Test.GameStamp;9786;Test.Score
Test.GameStamp;9789;Test.Score
Test.GameStamp;9792;Test.Score
Test.GameStamp;9795;Test.Score
Test.GameStamp;9798;Test.Score
Test.GameStamp;9801;Test.Score
Test.GameStamp;9804;Test.Score
Test.GameStamp;9807;Test.Score
Test.GameStamp;9810;Test.Score
Test.GameStamp;9813;Test.Score
Test.GameStamp;9816;Test.Score
Test.GameStamp;9819;Test.Score
Test.GameStamp;9822;Test.Score
Test.GameStamp;9825;Test.Score
Test.GameStamp;9828;Test.Score
Test.GameStamp;9831;Test.Score
Test.GameStamp;9834;Test.Score
Test.GameStamp;9837;Test.Score
Test.GameStamp;9840;Test.Score
Test.GameStamp;9843;Test.Score
Test.GameStamp;9846;Test.Score
Test.GameStamp;9849;Test.Score
Test.GameStamp;9852;Test.Score
Test.GameStamp;9855;Test.Score
Test.GameStamp;9858;Test.Score
Test.GameStamp;9861;Test.Score
Test.GameStamp;9864;Test.Score
Test.GameStamp;9867;Test.Score
Test.GameStamp;9870;Test.Score
Test.GameStamp;9873;Test.Score
Test.GameStamp;9876;Test.Score
Test.GameStamp;9879;Test.Score
Test.GameStamp;9882;Test.Score
Test.GameStamp;9885;Test.Score
Test.GameStamp;9888;Test.Score
Test.GameStamp;9891;Test.Score
Test.GameStamp;9894;Test.Score
Test.GameStamp;9897;Test.Score
Test.GameStamp;9900;Test.Score
Test.GameStamp;9903;Test.Score
Test.GameStamp;9906;Test.Score
Test.GameStamp;9909;Test.Score
Test.GameStamp;9912;Test.Score
Test.GameStamp;9915;Test.Score
Test.GameStamp;9918;Test.Score
Test.GameStamp;9921;Test.Score
Test.GameStamp;9924;Test.Score
Test.GameStamp;9927;Test.Score
Test.GameStamp;9930;Test.Score
Test.GameStamp;9933;Test.Score
Test.GameStamp;9936;Test.Score
Test.GameStamp;9939;Test.Score
Test.GameStamp;9942;Test.Score
Test.GameStamp;9945;Test.Score
Test.GameStamp;9948;Test.Score
Test.GameStamp;9951;Test.Score
Test.GameStamp;9954;Test.Score
Test.GameStamp;9957;Test.Score
Test.GameStamp;9960;Test.Score
Test.GameStamp;9963;Test.Score
Test.GameStamp;9966;Test.Score
Test.GameStamp;9969;Test.Score
Test.GameStamp;9972;Test.Score
Test.GameStamp;9975;Test.Score
Test.GameStamp;9978;Test.Score
Test.GameStamp;9981;Test.Score
Test.GameStamp;9984;Test.Score
Test.GameStamp;9987;Test.Score
Test.GameStamp;9990;Test.Score
Test.GameStamp;9993;Test.Score
Test.GameStamp;9996;Test.Score
Test.GameStamp;9999;Test.Score
Test.GameStamp;10002;Test.Score
Test.GameStamp;10005;Test.Score
Test.GameStamp;10008;Test.Score
Test.GameStamp;10011;Test.Score
Test.GameStamp;10014;Test.Score
Test.GameStamp;10017;Test.Score
Test.GameStamp;10020;Test.Score
Test.GameStamp;10023;Test.Score
Test.GameStamp;10026;Test.Score
Test.GameStamp;10029;Test.Score
Test.GameStamp;10032;Test.Score
Test.GameStamp;10035;Test.Score
Test.GameStamp;10038;Test.Score
Test.GameStamp;10041;Test.Score
Test.GameStamp;10044;Test.Score
Test.GameStamp;10047;Test.Score
Test.GameStamp;10050;Test.Score
Test.GameStamp;10053;Test.Score
Test.GameStamp;10056;Test.Score
Test.GameStamp;10059;Test.Score
Test.GameStamp;10062;Test.Score
Test.GameStamp;10065;Test.Score
Test.GameStamp;10068;Test.Score
Test.GameStamp;10071;Test.Score
Test.GameStamp;10074;Test.Score
Test.GameStamp;10077;Test.Score
Test.GameStamp;10080;Test.Score
Test.GameStamp;10083;Test.Score
Test.GameStamp;10086;Test.Score
Test.GameStamp;10089;Test.Score
Test.GameStamp;10092;Test.Score
Test.GameStamp;10095;Test.Score
Test.GameStamp;10098;Test.Score
Test.GameStamp;10101;Test.Score
Test.GameStamp;10104;Test.Score
Test.GameStamp;10107;Test.Score
Test.GameStamp;10110;Test.Score
Test.GameStamp;10113;Test.Score
Test.GameStamp;10116;Test.Score
Test.GameStamp;10119;Test.Score
Test.GameStamp;10122;Test.Score
Test.GameStamp;10125;Test.Score
Test.GameStamp;10128;Test.Score
Test.GameStamp;10131;Test.Score
Test.GameStamp;10134;Test.Score
Test.GameStamp;10137;Test.Score
Test.GameStamp;10140;Test.Score
Test.GameStamp;10143;Test.Score
Test.GameStamp;10146;Test.Score
Test.GameStamp;10149;Test.Score
Test.GameStamp;10152;Test.Score
Test.GameStamp;10155;Test.Score
Test.GameStamp;10158;Test.Score
Test.GameStamp;10161;Test.Score
Test.GameStamp;10164;Test.Score
Test.GameStamp;10167;Test.Score
Test.GameStamp;10170;Test.Score
Test.GameStamp;10173;Test.Score
Test.GameStamp;10176;Test.Score
Test.GameStamp;10179;Test.Score
Test.GameStamp;10182;Test.Score
Test.GameStamp;10185;Test.Score
Test.GameStamp;10188;Test.Score
Test.GameStamp;10191;Test.Score
Test.GameStamp;10194;Test.Score
Test.GameStamp;10197;Test.Score
Test.GameStamp;10200;Test.Score
Test.GameStamp;10203;Test.Score
Test.GameStamp;10206;Test.Score
Test.GameStamp;10209;Test.Score
Test.GameStamp;10212;Test.Score
Test.GameStamp;10215;Test.Score
Test.GameStamp;10218;Test.Score
Test.GameStamp;10221;Test.Score
Test.GameStamp;10224;Test.Score
Test.GameStamp;10227;Test.Score
Test.GameStamp;10230;Test.Score
Test.GameStamp;10233;Test.Score
Test.GameStamp;10236;Test.Score
Test.GameStamp;10239;Test.Score
Test.GameStamp;10242;Test.Score
Test.GameStamp;10245;Test.Score
Test.GameStamp;10248;Test.Score
Test.GameStamp;10251;Test.Score
Test.GameStamp;10254;Test.Score
Test.GameStamp;10257;Test.Score
Test.GameStamp;10260;Test.Score
Test.GameStamp;10263;Test.Score
Test.GameStamp;10266;Test.Score
Test.GameStamp;10269;Test.Score
Test.GameStamp;10272;Test.Score
Test.GameStamp;10275;Test.Score
Test.GameStamp;10278;Test.Score
Test.GameStamp;10281;Test.Score
Test.GameStamp;10284;Test.Score
Test.GameStamp;10287;Test.Score
Test.GameStamp;10290;Test.Score
Test.GameStamp;10293;Test.Score
Test.GameStamp;10296;Test.Score
Test.GameStamp;10299;Test.Score
Test.GameStamp;10302;Test.Score
Test.GameStamp;10305;Test.Score
Test.GameStamp;10308;Test.Score
Test.GameStamp;10311;Test.Score
Test.GameStamp;10314;Test.Score
Test.GameStamp;10317;Test.Score
Test.GameStamp;10320;Test.Score
Test.GameStamp;10323;Test.Score
Test.GameStamp;10326;Test.Score
Test.GameStamp;10329;Test.Score
Test.GameStamp;10332;Test.Score
Test.GameStamp;10335;Test.Score
Test.GameStamp;10338;Test.Score
Test.GameStamp;10341;Test.Score
Test.GameStamp;10344;Test.Score
Test.GameStamp;10347;Test.Score
Test.GameStamp;10350;Test.Score
Test.GameStamp;10353;Test.Score
Test.GameStamp;10356;Test.Score
Test.GameStamp;10359;Test.Score
Test.GameStamp;10362;Test.Score
Test.GameStamp;10365;Test.Score
Test.GameStamp;10368;Test.Score
Test.GameStamp;10371;Test.Score
Test.GameStamp;10374;Test.Score
Test.GameStamp;10377;Test.Score
Test.GameStamp;10380;Test.Score
Test.GameStamp;10383;Test.Score
Test.GameStamp;10386;Test.Score
Test.GameStamp;10389;Test.Score
Test.GameStamp;10392;Test.Score
Test.GameStamp;10395;Test.Score
Test.GameStamp;10398;Test.Score
Test.GameStamp;10401;Test.Score
Test.GameStamp;10404;Test.Score
Test.GameStamp;10407;Test.Score
Test.GameStamp;10410;Test.Score
Test.GameStamp;10413;Test.Score
Test.GameStamp;10416;Test.Score
Test.GameStamp;10419;Test.Score
Test.GameStamp;10422;Test.Score
Test.GameStamp;10425;Test.Score
Test.GameStamp;10428;Test.Score
Test.GameStamp;10431;Test.Score
Test.GameStamp;10434;Test.Score
Test.GameStamp;10437;Test.Score
Test.GameStamp;10440;Test.Score
Test.GameStamp;10443;Test.Score
Test.GameStamp;10446;Test.Score
Test.GameStamp;10449;Test.Score
Test.GameStamp;10452;Test.Score
Test.GameStamp;10455;Test.Score
Test.GameStamp;10458;Test.Score
Test.GameStamp;10461;Test.Score
Test.GameStamp;10464;Test.Score
